Date,Open,High,Low,Close,Adj Close,Volume
2010-08-13,25.969999,26.750000,25.480000,26.010000,22.642450,42076200
2010-08-20,25.950001,26.260000,24.860001,24.950001,21.719692,60246600
2010-08-27,25.100000,25.500000,24.139999,25.459999,22.163656,77925700
2010-09-03,25.760000,26.040001,24.910000,25.410000,22.120131,50362400
2010-09-10,25.250000,26.559999,24.719999,26.549999,23.112537,70739300
2010-09-17,26.709999,26.940001,25.920000,26.530001,23.095125,88740900
2010-09-24,26.860001,28.160000,26.850000,27.709999,24.122351,73338600
2010-10-01,27.910000,28.209999,27.090000,28.020000,24.392216,54981400
2010-10-08,27.920000,28.790001,27.600000,28.209999,24.557613,74679900
2010-10-15,28.410000,28.500000,27.549999,28.139999,24.496675,59234100
2010-10-22,28.170000,29.440001,28.139999,29.379999,25.576130,52165700
2010-10-29,29.280001,30.790001,29.280001,30.740000,26.760050,51052600
2010-11-05,30.809999,31.330000,29.740000,30.530001,26.577238,53133200
2010-11-12,30.570000,30.980000,29.820000,30.549999,26.594652,55789200
2010-11-19,30.469999,31.790001,30.469999,31.680000,27.578348,27078700
2010-11-26,31.510000,32.490002,30.900000,32.439999,28.239948,40645300
2010-12-03,32.320000,33.259998,32.299999,33.000000,28.727448,34560200
2010-12-10,33.000000,33.099998,32.200001,32.520000,28.309593,29609900
2010-12-17,32.520000,32.750000,32.189999,32.500000,28.292181,17748400
2010-12-24,32.330002,32.709999,32.130001,32.599998,28.379232,12590200
2010-12-31,32.580002,33.000000,32.279999,32.889999,28.631689,21710400
2011-01-07,33.000000,33.599998,32.389999,33.529999,29.188822,23184000
2011-01-14,33.709999,34.639999,33.360001,33.869999,29.484806,29616800
2011-01-21,34.160000,35.270000,33.680000,35.130001,30.581676,37088200
2011-01-28,35.290001,35.580002,33.919998,35.240002,30.677427,38680500
2011-02-04,35.320000,36.169998,35.119999,35.759998,31.130100,33173300
2011-02-11,35.680000,36.669998,35.490002,36.590000,31.852642,30730100
2011-02-18,36.669998,36.669998,34.459999,35.259998,30.694841,33963600
2011-02-25,35.580002,36.779999,35.160000,36.689999,31.939699,59409900
2011-03-04,36.639999,36.750000,33.540001,33.740002,29.371639,81731500
2011-03-11,33.549999,34.230000,32.320000,32.980000,28.710035,90947000
2011-03-18,33.389999,34.660000,32.880001,34.540001,30.068062,49321100
2011-03-25,34.580002,35.090000,34.070000,34.590000,30.111584,44572400
2011-04-01,34.889999,35.139999,33.529999,35.009998,30.477209,68285000
2011-04-08,35.130001,35.259998,33.630001,34.070000,29.658911,45624600
2011-04-15,34.060001,35.880001,33.660000,35.770000,31.138815,55874000
2011-04-22,35.830002,36.810001,35.680000,36.590000,31.852642,37211500
2011-04-29,36.599998,36.799999,35.669998,36.380001,31.669836,47363800
2011-05-06,36.730000,36.990002,36.049999,36.750000,31.991932,49778400
2011-05-13,36.709999,36.930000,35.240002,36.130001,31.452202,54191100
2011-05-20,36.020000,36.160000,34.680000,35.220001,30.660021,41975200
2011-05-27,35.250000,35.900002,34.669998,34.880001,30.364038,29476700
2011-06-03,34.480000,34.730000,33.419998,33.650002,29.293291,38264400
2011-06-10,33.520000,33.590000,32.290001,32.520000,28.309593,45712700
2011-06-17,32.869999,33.450001,32.150002,33.400002,29.075659,59978200
2011-06-24,33.270000,34.200001,32.380001,34.080002,29.667620,57036000
2011-07-01,34.090000,35.360001,33.799999,35.169998,30.616493,41788000
2011-07-08,34.759998,34.820000,32.360001,32.459999,28.257359,66603300
2011-07-15,32.590000,33.320000,32.029999,33.230000,28.927668,50403500
2011-07-22,33.340000,33.990002,32.110001,32.299999,28.118076,66084000
2011-07-29,31.969999,32.580002,29.770000,29.770000,25.915642,65231200
2011-08-05,30.120001,30.360001,27.570000,29.549999,25.724121,93359000
2011-08-12,29.830000,29.969999,27.660000,27.910000,24.296455,58948000
2011-08-19,27.670000,28.760000,27.290001,27.900000,24.287748,49942800
2011-08-26,27.850000,29.660000,27.480000,28.750000,25.027699,46188500
2011-09-02,28.250000,29.389999,27.280001,28.690001,24.975470,34481500
2011-09-09,28.430000,30.860001,28.240000,30.760000,26.777464,79435200
2011-09-16,30.840000,31.240000,28.650000,29.120001,25.349792,81012000
2011-09-23,28.889999,30.900000,28.809999,29.379999,25.576130,73065300
2011-09-30,28.889999,29.260000,25.920000,28.379999,24.705605,62025700
2011-10-07,28.379999,30.469999,28.180000,30.320000,26.394430,46127600
2011-10-14,30.629999,30.780001,29.280001,29.830000,25.967871,45286000
2011-10-21,30.230000,32.740002,30.230000,32.509998,28.300886,42085700
2011-10-28,32.259998,32.570000,30.540001,31.660000,27.560936,35367400
2011-11-04,31.459999,32.330002,30.600000,31.030001,27.012503,33738700
2011-11-11,31.469999,32.619999,30.340000,30.809999,26.820984,40600900
2011-11-18,30.799999,30.879999,28.469999,28.469999,24.783949,23197000
2011-11-25,28.330000,30.860001,28.250000,30.799999,26.812283,24465800
2011-12-02,31.000000,31.490000,30.400000,30.500000,26.551125,29041800
2011-12-09,29.950001,30.920000,28.860001,29.120001,25.349792,35828200
2011-12-16,29.200001,30.670000,28.690001,30.430000,26.490189,7289500
2011-12-23,30.549999,30.870001,30.240000,30.549999,26.594652,1785900
2011-12-30,30.510000,31.320000,30.410000,31.250000,27.204023,3955800
2012-01-06,31.129999,32.250000,30.930000,32.189999,28.022318,6749000
2012-01-13,31.940001,33.500000,31.530001,33.430000,29.101776,9890400
2012-01-20,33.529999,34.360001,33.320000,33.730000,29.362936,8118400
2012-01-27,33.599998,34.360001,33.169998,34.080002,29.667620,7091400
2012-02-03,34.430000,34.939999,33.990002,34.790001,30.285692,5368300
2012-02-10,34.490002,35.310001,33.889999,35.189999,30.633902,10080600
2012-02-17,35.470001,35.490002,34.119999,34.439999,29.981005,8422800
2012-02-24,34.580002,35.180000,34.000000,34.500000,30.033237,7848800
2012-03-02,34.549999,34.660000,32.990002,34.150002,29.728559,12222700
2012-03-09,34.130001,35.349998,34.040001,35.290001,30.720957,6899600
2012-03-16,35.430000,35.759998,35.150002,35.389999,30.808014,5692700
2012-03-23,35.380001,36.169998,35.130001,35.599998,30.990820,5582400
2012-03-30,35.810001,36.029999,34.470001,34.950001,30.424973,7040100
2012-04-06,34.480000,35.139999,33.820000,35.020000,30.485916,7987800
2012-04-13,34.990002,35.330002,34.389999,34.639999,30.155113,15020500
2012-04-20,34.720001,34.750000,33.080002,34.639999,30.155113,10184500
2012-04-27,34.650002,35.009998,34.110001,34.139999,29.719849,6541600
2012-05-04,33.919998,34.049999,32.209999,32.869999,28.614273,14550400
2012-05-11,32.830002,33.470001,31.420000,31.420000,27.352013,10362700
2012-05-18,31.570000,31.629999,30.580000,31.020000,27.003801,11392700
2012-05-25,30.950001,31.930000,30.750000,31.070000,27.047327,4204000
2012-06-01,30.400000,31.850000,29.570000,31.129999,27.099556,10423400
2012-06-08,30.920000,31.889999,30.910000,31.309999,27.256250,8721200
2012-06-15,31.360001,32.840000,31.350000,31.580000,27.491297,6987900
2012-06-22,31.700001,31.950001,30.469999,31.010000,26.995094,11332500
2012-06-29,31.770000,32.790001,31.600000,32.230000,28.057137,7251200
2012-07-06,32.009998,32.040001,29.790001,30.049999,26.159388,10517900
2012-07-13,30.040001,31.650000,29.559999,31.379999,27.317188,11435000
2012-07-20,31.260000,31.820000,29.870001,31.590000,27.500004,10910800
2012-07-27,31.840000,32.630001,31.709999,32.000000,27.856918,11255900
2012-08-03,32.619999,33.770000,32.439999,33.660000,29.301994,9224400
2012-08-10,33.610001,33.959999,33.320000,33.900002,29.510925,7779000
2012-08-17,33.820000,33.900002,32.820000,32.959999,28.692627,7980900
2012-08-24,32.950001,33.169998,32.369999,32.439999,28.239948,8742400
2012-08-31,32.689999,33.279999,32.160000,33.259998,28.953783,10702600
2012-09-07,32.860001,33.009998,32.349998,32.820000,28.570749,8087700
2012-09-14,33.040001,33.570000,32.090000,32.259998,28.083256,7844500
2012-09-21,32.410000,32.549999,30.860001,31.889999,27.761160,10316200
2012-09-28,31.730000,32.009998,31.520000,31.840000,27.717634,12515100
2012-10-05,31.980000,32.340000,30.549999,30.600000,26.638178,10366000
2012-10-12,30.600000,31.580000,30.459999,31.209999,27.169201,11212300
2012-10-19,31.090000,31.230000,30.340000,30.840000,26.847105,9437400
2012-10-26,30.910000,32.080002,30.809999,32.029999,27.883032,6204900
2012-11-02,32.000000,32.430000,31.240000,31.260000,27.212729,8174400
2012-11-09,31.219999,31.730000,30.379999,30.469999,26.525009,7755600
2012-11-16,30.600000,31.139999,30.000000,30.799999,26.812283,5077000
2012-11-23,31.110001,32.240002,31.070000,31.969999,27.830801,5781700
2012-11-30,31.980000,32.349998,31.770000,32.320000,28.135485,4784500
2012-12-07,32.540001,33.299999,32.209999,32.669998,28.440170,6069200
2012-12-14,32.520000,33.529999,32.380001,33.290001,28.979904,5233300
2012-12-21,32.709999,32.970001,31.580000,31.940001,27.804686,4028400
2012-12-28,31.760000,33.639999,31.639999,33.439999,29.742331,6397500
2013-01-04,33.480000,33.730000,32.430000,33.730000,30.000265,8824200
2013-01-11,33.709999,34.689999,33.099998,34.580002,30.756279,9800700
2013-01-18,34.310001,34.400002,33.830002,33.970001,30.213730,9465800
2013-01-25,34.240002,34.619999,34.020000,34.299999,30.507240,5046200
2013-02-01,34.720001,35.169998,34.520000,34.810001,30.960852,7128800
2013-02-08,34.889999,35.820000,34.889999,35.779999,31.823584,6398500
2013-02-15,35.880001,35.990002,34.320000,34.549999,30.729595,6222200
2013-02-22,34.790001,35.419998,34.380001,35.119999,31.236565,9267900
2013-03-01,35.040001,35.889999,34.590000,35.630001,31.690176,6581900
2013-03-08,35.730000,36.180000,35.299999,36.009998,32.028152,6011600
2013-03-15,36.029999,36.029999,34.520000,34.630001,30.800747,9483700
2013-03-22,34.790001,35.610001,34.680000,35.529999,31.601227,6478000
2013-03-29,35.599998,35.599998,33.930000,34.259998,30.471661,10847700
2013-04-05,33.810001,35.619999,33.529999,35.480000,31.556753,13165000
2013-04-12,35.169998,35.389999,34.160000,34.509998,30.694016,16170400
2013-04-19,34.730000,36.840000,34.430000,36.610001,32.561813,12963100
2013-04-26,36.509998,37.439999,36.099998,37.369999,33.237770,9985100
2013-05-03,37.750000,38.689999,37.619999,38.500000,34.242821,11366800
2013-05-10,38.529999,38.869999,38.220001,38.340000,34.100510,6669500
2013-05-17,38.540001,38.880001,37.450001,37.930000,33.735851,7081000
2013-05-24,37.869999,39.000000,37.529999,38.770000,34.482967,6297100
2013-05-31,38.560001,39.279999,37.599998,37.950001,33.753635,13865800
2013-06-07,38.160000,38.639999,37.169998,38.020000,33.815895,9615900
2013-06-14,38.049999,38.950001,36.939999,37.040001,32.944260,7811400
2013-06-21,37.279999,37.830002,36.080002,37.500000,33.353397,8545500
2013-06-28,37.430000,38.060001,37.220001,37.820000,33.638008,4295200
2013-07-05,38.130001,39.130001,37.389999,39.110001,34.785370,8615400
2013-07-12,39.200001,39.720001,38.650002,38.730000,34.447384,6772400
2013-07-19,38.509998,38.959999,37.939999,38.340000,34.100510,11711100
2013-07-26,38.099998,39.160000,37.860001,39.040001,34.723106,8155600
2013-08-02,38.919998,38.919998,38.009998,38.220001,33.993782,3494000
2013-08-09,38.160000,38.619999,37.340000,37.380001,33.246666,7409300
2013-08-16,37.360001,37.779999,37.070000,37.470001,33.326717,5494900
2013-08-23,37.590000,37.799999,36.680000,37.360001,33.228870,4845300
2013-08-30,37.450001,38.599998,37.000000,38.540001,34.278397,3736000
2013-09-06,38.700001,39.660000,38.110001,39.369999,35.016617,4435200
2013-09-13,39.480000,40.709999,39.290001,40.480000,36.003872,5484200
2013-09-20,40.570000,40.599998,39.970001,40.279999,35.825989,4999500
2013-09-27,40.119999,40.459999,39.369999,40.139999,35.701477,6062600
2013-10-04,40.070000,40.509998,39.099998,40.360001,35.897148,6233200
2013-10-11,40.250000,41.119999,40.110001,41.060001,36.519749,5968800
2013-10-18,41.130001,41.439999,39.889999,40.250000,35.799309,5583200
2013-10-25,40.250000,41.430000,40.250000,41.169998,36.617577,6134300
2013-11-01,41.270000,41.330002,40.259998,40.320000,35.861568,4917200
2013-11-08,40.360001,41.060001,40.080002,40.759998,36.252918,5901200
2013-11-15,40.849998,41.189999,40.189999,40.939999,36.413010,6419100
2013-11-22,40.709999,41.189999,40.509998,41.150002,36.599792,3397600
2013-11-29,41.279999,41.400002,40.730000,41.160000,36.608692,7046500
2013-12-06,41.720001,42.000000,40.919998,40.939999,36.413010,8247600
2013-12-13,41.099998,41.930000,40.480000,41.740002,37.124554,5239700
2013-12-20,41.799999,42.200001,41.549999,42.029999,37.382488,3907100
2013-12-27,42.080002,42.549999,41.779999,41.990002,37.941525,2676400
2014-01-03,41.939999,42.240002,41.520000,41.810001,37.778877,4587800
2014-01-10,41.959999,43.130001,41.480000,42.810001,38.682461,5962100
2014-01-17,42.320000,43.000000,42.150002,42.410000,38.321022,4016400
2014-01-24,42.080002,42.259998,41.009998,41.509998,37.507801,8868400
2014-01-31,40.970001,41.430000,39.900002,40.900002,36.956615,7564500
2014-02-07,41.049999,42.919998,40.939999,42.869999,38.736675,6575500
2014-02-14,42.970001,43.500000,42.750000,43.470001,39.278824,5171200
2014-02-21,43.549999,43.869999,43.040001,43.619999,39.414364,6227500
2014-02-28,43.639999,44.470001,42.970001,44.459999,40.173378,8388500
2014-03-07,44.599998,44.840000,43.730000,44.020000,39.775803,7915600
2014-03-14,43.750000,45.360001,43.639999,45.360001,40.986599,4788500
2014-03-21,45.349998,45.700001,44.410000,44.509998,40.218552,9275300
2014-03-28,44.590000,46.560001,44.590000,46.180000,41.727539,8934900
2014-04-04,46.590000,46.590000,44.529999,44.590000,40.290844,14833500
2014-04-11,44.209999,45.310001,43.810001,45.099998,40.751663,12746300
2014-04-18,45.360001,46.009998,44.790001,45.860001,41.438396,5939100
2014-04-25,45.369999,45.369999,43.689999,44.340000,40.064945,9132300
2014-05-02,44.330002,45.349998,43.900002,44.810001,40.489632,7477300
2014-05-09,44.750000,45.450001,43.939999,44.209999,39.947479,4552000
2014-05-16,44.250000,45.299999,44.099998,45.150002,40.796852,5998800
2014-05-23,45.200001,46.389999,45.080002,46.230000,41.772720,4005900
2014-05-30,46.230000,47.570000,46.150002,47.520000,42.938343,6416000
2014-06-06,47.700001,48.369999,47.619999,48.080002,43.444355,8563900
2014-06-13,48.880001,49.369999,48.540001,49.360001,44.600941,7278800
2014-06-20,49.380001,49.529999,48.639999,48.970001,44.248543,7570900
2014-06-27,49.040001,51.000000,48.860001,50.930000,46.019569,7452100
2014-07-04,50.889999,50.950001,49.639999,50.490002,45.621994,6543400
2014-07-11,50.590000,51.150002,49.779999,49.860001,45.052731,10560100
2014-07-18,50.020000,51.169998,49.939999,50.020000,45.197304,9776500
2014-07-25,49.709999,49.849998,48.470001,48.759998,44.058784,17849000
2014-08-01,48.650002,49.270000,47.939999,48.060001,43.426281,12920600
2014-08-08,48.220001,49.700001,48.080002,49.660000,44.872017,9147300
2014-08-15,49.970001,51.150002,49.490002,51.110001,46.182217,9742200
2014-08-22,51.180000,51.570000,50.759998,51.279999,46.335827,5406300
2014-08-29,51.669998,52.259998,51.439999,51.930000,46.923149,6897100
2014-09-05,51.889999,52.549999,51.369999,51.900002,46.896046,5671000
2014-09-12,51.779999,52.560001,50.619999,52.549999,47.483376,11611800
2014-09-19,52.650002,52.680000,50.619999,50.830002,45.929211,10164000
2014-09-26,51.169998,51.529999,48.900002,49.730000,44.935268,15002000
2014-10-03,50.130001,50.470001,48.500000,48.799999,44.094933,22812400
2014-10-10,47.430000,47.560001,44.430000,46.419998,41.944401,42304000
2014-10-17,47.090000,49.369999,46.470001,48.860001,44.149143,20354900
2014-10-24,48.930000,50.400002,48.730000,49.450001,44.682266,18687200
2014-10-31,51.029999,52.259998,50.970001,51.980000,46.968338,13974400
2014-11-07,52.000000,52.290001,51.150002,51.849998,46.850868,7921000
2014-11-14,51.849998,53.450001,51.520000,53.410000,48.260460,9091200
2014-11-21,53.990002,55.209999,53.369999,55.180000,49.859802,7887200
2014-11-28,55.369999,56.250000,54.580002,56.060001,50.654961,13459800
2014-12-05,56.130001,56.639999,54.680000,55.029999,49.724262,14781100
2014-12-12,54.560001,55.320000,52.930000,55.299999,49.968231,24151500
2014-12-19,55.400002,55.759998,54.700001,55.389999,50.049553,7201900
2014-12-26,55.919998,55.919998,54.549999,54.619999,49.926453,7451400
2015-01-02,54.660000,55.160000,52.070000,54.259998,49.597385,17774500
2015-01-09,54.400002,54.490002,52.380001,53.200001,48.628487,15931600
2015-01-16,52.869999,55.349998,52.549999,55.349998,50.593727,11945500
2015-01-23,55.130001,55.540001,52.900002,53.860001,49.231766,15216400
2015-01-30,53.459999,54.500000,51.840000,54.500000,49.816769,19855300
2015-02-06,54.500000,56.060001,52.930000,56.060001,51.242718,14978300
2015-02-13,56.130001,56.650002,55.860001,56.470001,51.617481,9710800
2015-02-20,56.500000,57.509998,56.139999,57.299999,52.376160,9873600
2015-02-27,57.279999,58.470001,56.840000,57.400002,52.467571,16634100
2015-03-06,57.110001,57.259998,54.790001,55.430000,50.666855,16695700
2015-03-13,55.369999,57.060001,55.169998,56.840000,51.955696,14828300
2015-03-20,57.150002,57.880001,52.619999,53.669998,49.058090,30739200
2015-03-27,53.590000,56.130001,53.509998,54.910000,50.191532,21639600
2015-04-03,54.240002,55.950001,54.099998,55.900002,51.096462,9689500
2015-04-10,55.830002,56.560001,55.090000,56.110001,51.288418,16033400
2015-04-17,55.590000,57.230000,55.119999,56.639999,51.772877,11727100
2015-04-24,56.790001,57.049999,55.180000,55.459999,50.694275,28249800
2015-05-01,55.959999,57.180000,55.259998,56.040001,51.224430,20965500
2015-05-08,56.439999,57.220001,55.820000,56.980000,52.083656,16893900
2015-05-15,57.180000,58.000000,56.790001,57.740002,52.778355,10042300
2015-05-22,57.689999,59.770000,57.090000,59.549999,54.432816,17743100
2015-05-29,59.630001,60.130001,57.480000,57.650002,52.696091,17454200
2015-06-05,57.520000,57.790001,56.049999,57.439999,52.504135,14406000
2015-06-12,57.169998,58.110001,56.139999,57.900002,52.924606,9241100
2015-06-19,58.049999,58.410000,57.419998,57.590000,52.641243,10231900
2015-06-26,57.020000,57.020000,54.240002,55.119999,50.383484,29508600
2015-07-03,54.570000,55.029999,51.869999,51.959999,47.495033,29278500
2015-07-10,52.470001,53.970001,52.470001,53.490002,48.893562,26132800
2015-07-17,53.480000,53.630001,51.220001,52.419998,47.915508,22921300
2015-07-24,52.549999,52.910000,50.430000,52.759998,48.226288,23194800
2015-07-31,52.730000,52.750000,50.900002,51.369999,46.955727,16205000
2015-08-07,51.189999,52.950001,50.490002,51.020000,46.635811,14825300
2015-08-14,50.790001,51.070000,48.000000,48.009998,43.884457,24047500
2015-08-21,47.439999,49.450001,43.529999,49.340000,45.100174,37111800
2015-08-28,49.279999,50.259998,47.689999,49.689999,45.420090,21625200
2015-09-04,49.160000,51.750000,48.650002,50.160000,45.849712,20643500
2015-09-11,49.709999,51.880001,49.599998,51.009998,46.626663,12977600
2015-09-18,50.150002,50.820000,47.540001,48.709999,44.524303,18210700
2015-09-25,49.419998,50.029999,47.680000,49.549999,45.292126,15240300
2015-10-02,48.939999,52.869999,48.889999,52.869999,48.326832,21067800
2015-10-09,52.610001,53.939999,51.490002,53.610001,49.003254,23370400
2015-10-16,53.680000,55.669998,53.369999,55.500000,50.730835,15939000
2015-10-23,56.020000,56.360001,53.770000,53.840000,49.213486,20220100
2015-10-30,54.070000,55.630001,53.970001,54.110001,49.460285,9918200
2015-11-06,54.439999,55.250000,53.200001,53.209999,48.637619,10817800
2015-11-13,53.090000,55.060001,52.430000,54.580002,49.889893,14594800
2015-11-20,54.730000,55.119999,53.869999,54.820000,50.109268,7575600
2015-11-27,54.869999,56.970001,54.849998,55.860001,51.059902,9620800
2015-12-04,55.970001,56.990002,54.919998,55.430000,50.666855,11453600
2015-12-11,54.700001,55.610001,53.369999,54.490002,49.807632,16569900
2015-12-18,54.070000,54.400002,52.959999,54.189999,49.533405,9157400
2015-12-25,53.990002,54.849998,53.279999,53.279999,49.758053,6779000
2016-01-01,52.340000,52.860001,49.250000,49.310001,46.050488,14367700
2016-01-08,49.459999,49.799999,47.709999,49.209999,45.957096,21118100
2016-01-15,46.790001,48.330002,46.009998,47.779999,44.621620,22553900
2016-01-22,48.720001,48.970001,47.529999,47.759998,44.602940,17167300
2016-01-29,48.580002,50.230000,47.680000,49.580002,46.302639,23648900
2016-02-05,49.290001,49.349998,45.029999,45.630001,42.613747,20727800
2016-02-12,46.599998,49.650002,45.450001,49.060001,45.817013,9870100
2016-02-19,49.220001,50.320000,48.270000,50.320000,46.993721,11221000
2016-02-26,50.619999,52.500000,50.400002,52.369999,48.908211,9786100
2016-03-04,52.570000,53.150002,51.790001,52.560001,49.085651,14175900
2016-03-11,53.150002,54.270000,52.790001,54.189999,50.607906,12321500
2016-03-18,54.250000,55.020000,53.599998,54.110001,50.533195,7818800
2016-03-25,54.200001,55.650002,53.709999,55.080002,51.439075,8551400
2016-04-01,54.650002,55.400002,54.040001,54.279999,50.691952,9199800
2016-04-08,54.849998,55.660000,53.889999,55.020000,51.383041,9814400
2016-04-15,55.090000,55.090000,53.910000,54.180000,50.598568,12658800
2016-04-22,54.220001,55.240002,53.689999,53.790001,50.234348,11828000
2016-04-29,53.610001,53.610001,51.540001,51.889999,48.459938,24038000
2016-05-06,51.549999,52.610001,50.880001,51.259998,47.871586,15127500
2016-05-13,51.590000,53.259998,51.340000,52.410000,48.945568,11062500
2016-05-20,53.099998,56.419998,53.099998,56.320000,52.597103,16826300
2016-05-27,56.330002,57.220001,56.330002,57.119999,53.344227,9244000
2016-06-03,57.430000,57.810001,56.869999,57.700001,53.885887,14840700
2016-06-10,56.970001,57.130001,55.400002,56.360001,52.634460,13262100
2016-06-17,56.419998,58.549999,55.610001,58.549999,54.679695,17518700
2016-06-24,55.950001,57.459999,53.090000,57.009998,53.241497,30075200
2016-07-01,56.650002,56.810001,54.820000,56.400002,52.671818,9199700
2016-07-08,56.959999,59.980000,56.759998,59.869999,55.912437,8345200
2016-07-15,59.830002,62.250000,59.500000,61.610001,57.537422,11305400
2016-07-22,61.430000,64.519997,61.169998,63.759998,59.545300,16578700
2016-07-29,63.759998,63.900002,62.490002,63.450001,59.255795,11602500
2016-08-05,63.779999,64.779999,63.610001,64.449997,60.189690,4927300
2016-08-12,64.500000,65.599998,64.489998,65.430000,61.104912,7259300
2016-08-19,65.519997,66.449997,65.300003,65.809998,61.459789,7217900
2016-08-26,65.989998,66.820000,65.690002,66.820000,62.403030,7633900
2016-09-02,67.080002,67.139999,65.760002,66.180000,61.805344,12118900
2016-09-09,65.599998,66.650002,63.060001,66.529999,62.132202,29095700
2016-09-16,67.449997,68.389999,66.070000,67.779999,63.299564,13280400
2016-09-23,67.750000,68.790001,66.150002,68.379997,63.859913,16252800
2016-09-30,68.830002,69.809998,68.540001,69.570000,64.971260,15648800
2016-10-07,69.760002,70.209999,66.059998,67.190002,62.748577,18880600
2016-10-14,67.650002,68.459999,67.029999,67.989998,63.495686,16216700
2016-10-21,67.760002,69.230003,67.260002,68.180000,63.673141,8435500
2016-10-28,68.360001,68.720001,66.860001,66.940002,62.515106,10940800
2016-11-04,66.500000,69.059998,66.129997,66.889999,62.468403,17176300
2016-11-11,67.050003,70.209999,67.050003,69.930000,65.307449,15822400
2016-11-18,69.959999,71.769997,69.779999,71.500000,66.773666,14261700
2016-11-25,71.660004,71.830002,67.489998,67.680000,63.206177,19485400
2016-12-02,67.629997,72.320000,67.599998,72.050003,67.287315,15128100
2016-12-09,72.589996,73.199997,70.760002,73.019997,68.193184,20210100
2016-12-16,73.160004,73.269997,71.639999,72.800003,67.987747,9177100
2016-12-23,72.589996,74.339996,72.000000,72.559998,68.309471,5004900
2016-12-30,72.919998,73.199997,71.320000,71.570000,67.377464,7833500
2017-01-06,71.669998,73.379997,71.389999,72.139999,67.914078,12850100
2017-01-13,72.849998,73.639999,72.169998,73.070000,68.789604,5764600
2017-01-20,73.760002,75.550003,72.760002,74.889999,70.502983,13858800
2017-01-27,75.250000,75.849998,74.160004,75.279999,70.870132,8508400
2017-02-03,75.650002,76.150002,75.260002,75.260002,70.851311,7159800
2017-02-10,75.940002,76.809998,74.750000,76.809998,72.310501,9200700
2017-02-17,76.419998,77.820000,76.239998,76.620003,72.131645,6847400
2017-02-24,75.779999,77.389999,75.500000,76.599998,72.112816,9430700
2017-03-03,76.809998,77.690002,76.220001,77.199997,72.677658,8000500
2017-03-10,77.680000,79.059998,77.519997,78.800003,74.183945,9806200
2017-03-17,79.070000,79.980003,77.800003,78.510002,73.910919,13210400
2017-03-24,79.720001,79.989998,78.330002,79.720001,75.050041,6971000
2017-03-31,79.629997,80.050003,78.180000,78.809998,74.193344,6069700
2017-04-07,78.739998,79.309998,76.250000,76.250000,71.783310,20192100
2017-04-14,76.610001,79.010002,76.589996,78.930000,74.306320,10161300
2017-04-21,78.610001,81.080002,78.080002,81.010002,76.264473,11440200
2017-04-28,80.529999,80.699997,79.480003,80.480003,75.765518,13555000
2017-05-05,80.559998,82.900002,80.110001,82.620003,77.780159,6946600
2017-05-12,82.690002,84.769997,81.440002,82.790001,77.940208,14190000
2017-05-19,83.669998,85.489998,83.529999,85.320000,80.321999,12223600
2017-05-26,85.190002,86.580002,84.660004,86.150002,81.103371,6900000
